Date,Close,High,Low,Open,Volume,Sentiment
2025-03-05,174.79087829589844,175.55000797862252,170.73548550793336,172.12391841048589,18848000,0.5427
2025-03-06,174.0117645263672,176.52888591983762,172.31169022063378,172.35364986457097,19082400,0.1211999999999999
2025-03-07,175.5500030517578,176.69868829805844,172.05398592128185,173.0448614517929,16395300,2.6274
2025-03-10,167.80999755859375,170.4499969482422,165.56500244140625,170.16000366210938,28990700,1.8251
2025-03-11,165.97999572753906,168.65499877929688,163.24000549316406,166.67999267578125,23705900,1.1902
2025-03-12,169.0,169.52999877929688,165.47999572753906,168.47000122070312,19880100,2.9477
2025-03-13,164.72999572753906,168.1199951171875,164.07000732421875,167.97999572753906,15206200,0.8267
2025-03-14,167.6199951171875,168.25,164.50999450683594,165.31500244140625,18611100,0.2979000000000001
2025-03-17,166.57000732421875,168.4600067138672,165.80999755859375,167.3249969482422,17839100,0.1078999999999999
2025-03-18,162.6699981689453,166.44000244140625,158.8000030517578,165.9600067138672,24616800,1.4155
2025-03-19,166.27999877929688,168.13299560546875,163.0500030517578,163.9149932861328,24955700,2.3038000000000003
2025-03-20,165.0500030517578,167.02999877929688,163.13999938964844,163.8249969482422,19981500,0.6525
2025-03-21,166.25,166.47000122070312,163.02999877929688,163.3800048828125,29882100,2.9486
2025-03-24,169.92999267578125,170.5,167.44000244140625,169.26499938964844,18742800,6.2077
2025-03-25,172.7899932861328,172.91000366210938,170.5500030517578,171.17999267578125,13841600,5.477
2025-03-26,167.13999938964844,171.94000244140625,166.86099243164062,171.3000030517578,22498000,0.0
2025-03-27,164.0800018310547,167.44000244140625,163.85000610351562,166.7100067138672,21571200,0.0
2025-03-28,156.05999755859375,163.80999755859375,155.33900451660156,162.36000061035156,34866500,0.0
2025-03-31,156.22999572753906,157.1300048828125,152.2100067138672,154.80999755859375,33591600,0.7825
2025-04-01,158.8800048828125,160.0800018310547,155.2550048828125,155.3000030517578,20111400,0.7768999999999999
2025-04-02,158.86000061035156,160.27499389648438,156.52999877929688,156.9600067138672,17113300,3.8908
2025-04-03,152.6300048828125,154.68699645996094,152.17999267578125,152.8350067138672,28416100,-0.2687000000000001
2025-04-04,147.74000549316406,153.08999633789062,147.5399932861328,149.89999389648438,39832200,2.9415
2025-04-07,149.24000549316406,154.92999267578125,142.66000366210938,143.38999938964844,47823000,0.0793999999999999
2025-04-08,146.5800018310547,154.44000244140625,145.2100067138672,153.5749969482422,35304400,1.3771
2025-04-09,161.05999755859375,161.8699951171875,145.80999755859375,146.3300018310547,46479500,1.5593
2025-04-10,155.3699951171875,160.02999877929688,152.1999969482422,158.75999450683594,35270500,0.0
2025-04-11,159.39999389648438,159.86000061035156,155.5850067138672,155.5850067138672,22582000,0.0
2025-04-14,161.47000122070312,164.02999877929688,159.9199981689453,162.30999755859375,18255900,0.0
2025-04-15,158.67999267578125,162.0500030517578,157.64500427246094,161.57000732421875,15690800,0.0
2025-04-16,155.5,158.17999267578125,153.91000366210938,155.47000122070312,16921500,0.0
2025-04-17,153.36000061035156,157.07000732421875,150.89999389648438,156.61000061035156,19513400,0.0
2025-04-21,149.86000061035156,151.05999755859375,148.39999389648438,150.96499633789062,16147800,0.0
2025-04-22,153.89999389648438,154.61000061035156,150.8699951171875,151.07000732421875,15910300,0.0
2025-04-23,157.72000122070312,160.02000427246094,156.35000610351562,157.91000366210938,18575700,0.0
2025-04-24,161.47000122070312,161.7100067138672,158.08999633789062,158.52499389648438,30787500,0.0
2025-04-25,163.85000610351562,168.24000549316406,163.0,167.10000610351562,35148100,0.0
2025-04-28,162.4199981689453,164.9499969482422,160.3800048828125,164.25999450683594,20871200,0.0
2025-04-29,162.05999755859375,162.67999267578125,159.38999938964844,162.0449981689453,15955200,0.0
2025-04-30,160.88999938964844,161.37399291992188,157.15499877929688,159.86000061035156,20639500,0.0
2025-05-01,162.7899932861328,163.94000244140625,160.92999267578125,162.52000427246094,21904300,0.5667
2025-05-02,165.80999755859375,166.6999969482422,163.66000366210938,164.9550018310547,16844900,1.6346999999999998
2025-05-05,166.0500030517578,167.10000610351562,164.47000122070312,164.51499938964844,15309300,0.4429
2025-05-06,165.1999969482422,166.74000549316406,163.1300048828125,163.9600067138672,10691900,5.1231
2025-05-07,152.8000030517578,166.99000549316406,149.49000549316406,166.07000732421875,78729800,3.8036
2025-05-08,155.75,157.41000366210938,154.10000610351562,155.9199981689453,38387500,0.7981
2025-05-09,154.3800048828125,156.42999267578125,153.8300018310547,155.5500030517578,22871000,5.1615
2025-05-12,159.5800018310547,160.44000244140625,157.88999938964844,159.10000610351562,31884900,3.6364
2025-05-13,160.88999938964844,162.05999755859375,157.5800018310547,159.9199981689453,24944300,0.0969
2025-05-14,166.80999755859375,168.33999633789062,160.92999267578125,161.30999755859375,31769200,4.5993
,GOOG,GOOG,GOOG,GOOG,GOOG,0.0
